layer,lang_a,lang_b,point_estimate,ci_low,ci_high,ci_level,boot_std
2,hindi,urdu,0.06282119887063688,0.060326925999798685,0.06610086885430787,0.95,0.001483925997417206
2,hindi,tamil,0.06018493141209738,0.058782036032546836,0.06248244764870722,0.95,0.0010765802915414379
2,hindi,telugu,0.1031969134713054,0.1002369440920784,0.10721047097061205,0.95,0.0018078975183120462
2,hindi,malayalam,0.06270334813771473,0.060907225886776765,0.06512366960798656,0.95,0.001077487731401206
2,hindi,kannada,0.08172520770987687,0.07910368470852529,0.08523752419725229,0.95,0.0016302425987578027
2,marathi,bengali,0.036696221566396806,0.03502492797997928,0.039367526793805264,0.95,0.0011799600213224955
2,marathi,gujarati,0.053746665312454596,0.05180174157404883,0.056145584777004605,0.95,0.0011742990139430216
2,marathi,punjabi,0.07935439461684364,0.07699766041828301,0.08292224483032734,0.95,0.0013895685578949038
2,marathi,urdu,0.06908226791677931,0.06631818422068127,0.07255534965837623,0.95,0.0017240153664861973
2,marathi,tamil,0.0778710467400473,0.07620267221630615,0.08118030832487465,0.95,0.0013192751122694433
2,marathi,telugu,0.10697718709801098,0.1038177405574854,0.1101530588407811,0.95,0.0016879591426016912
2,marathi,malayalam,0.08193514535267878,0.07955599384064398,0.08500664616190408,0.95,0.001423276604318006
2,marathi,kannada,0.08943393379548313,0.08701993240503243,0.09286165820603619,0.95,0.0016451333402054441
2,bengali,gujarati,0.03779939691235226,0.03630685739901152,0.040116022559965527,0.95,0.0010034968211516458
2,bengali,punjabi,0.06241333959521052,0.06006685746567468,0.06582904257539346,0.95,0.0015074213929907015
2,bengali,urdu,0.06404483070685273,0.0616336473175195,0.06811897473369499,0.95,0.0015624867292563056
2,bengali,tamil,0.04495777759277159,0.043067023649994846,0.047945042606263276,0.95,0.0011713367229577707
2,bengali,telugu,0.0935578680631914,0.09132246639555491,0.09753452618235026,0.95,0.001682843026891011
2,bengali,malayalam,0.03931171759551275,0.03814162973135792,0.04176047135782768,0.95,0.0009817084752594056
2,bengali,kannada,0.0780802231607855,0.07545089344235338,0.08206029309115523,0.95,0.0016798380451310633
2,gujarati,punjabi,0.06225664715427253,0.06038633785612405,0.06474769163200553,0.95,0.0011384410121553685
2,gujarati,urdu,0.09852273299849407,0.0950032801033393,0.10227178461412437,0.95,0.0019986831746427033
2,gujarati,tamil,0.06386930742715233,0.06177403927484197,0.06656314080880638,0.95,0.001245001524692707
2,gujarati,telugu,0.09822686887780423,0.09511264447302006,0.10220649812742577,0.95,0.0018040058238778653
2,gujarati,malayalam,0.053581915828431866,0.051980078730756184,0.05603034159259716,0.95,0.0010242517734094915
2,gujarati,kannada,0.07780295905453245,0.0748266544721886,0.08193115129022721,0.95,0.0016795121268497388
2,punjabi,urdu,0.11268915034625081,0.10909966404527935,0.11684087284392478,0.95,0.0019280038521702783
